Number,ImagePath,Label,Reference
1429,dataset/transformed_dataset/Suprised/cropped_emotions.414972~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1430,dataset/transformed_dataset/Suprised/cropped_emotions.414973~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1431,dataset/transformed_dataset/Suprised/cropped_emotions.414974~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1432,dataset/transformed_dataset/Suprised/cropped_emotions.414975~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1433,dataset/transformed_dataset/Suprised/cropped_emotions.414976~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1434,dataset/transformed_dataset/Suprised/cropped_emotions.414977~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1435,dataset/transformed_dataset/Suprised/cropped_emotions.414978~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1436,dataset/transformed_dataset/Suprised/cropped_emotions.414979~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1437,dataset/transformed_dataset/Suprised/cropped_emotions.414980~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1438,dataset/transformed_dataset/Suprised/cropped_emotions.414981~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1439,dataset/transformed_dataset/Suprised/cropped_emotions.414982~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1440,dataset/transformed_dataset/Suprised/cropped_emotions.414983~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1441,dataset/transformed_dataset/Suprised/cropped_emotions.414984~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1442,dataset/transformed_dataset/Suprised/cropped_emotions.414985~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1443,dataset/transformed_dataset/Suprised/cropped_emotions.414986~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1444,dataset/transformed_dataset/Suprised/cropped_emotions.414987~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1445,dataset/transformed_dataset/Suprised/cropped_emotions.414988~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1446,dataset/transformed_dataset/Suprised/cropped_emotions.414989~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1447,dataset/transformed_dataset/Suprised/cropped_emotions.414990~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1448,dataset/transformed_dataset/Suprised/cropped_emotions.414991~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1449,dataset/transformed_dataset/Suprised/cropped_emotions.414993~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1450,dataset/transformed_dataset/Suprised/cropped_emotions.414994~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1451,dataset/transformed_dataset/Suprised/cropped_emotions.414995~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1452,dataset/transformed_dataset/Suprised/cropped_emotions.414996~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1453,dataset/transformed_dataset/Suprised/cropped_emotions.414997~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1454,dataset/transformed_dataset/Suprised/cropped_emotions.414998~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1455,dataset/transformed_dataset/Suprised/cropped_emotions.414999~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1456,dataset/transformed_dataset/Suprised/cropped_emotions.415001~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1457,dataset/transformed_dataset/Suprised/cropped_emotions.415002~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1458,dataset/transformed_dataset/Suprised/cropped_emotions.415003~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1459,dataset/transformed_dataset/Suprised/cropped_emotions.415004~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1460,dataset/transformed_dataset/Suprised/cropped_emotions.415005~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1461,dataset/transformed_dataset/Suprised/cropped_emotions.415006~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1462,dataset/transformed_dataset/Suprised/cropped_emotions.415007~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1463,dataset/transformed_dataset/Suprised/cropped_emotions.415009~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1464,dataset/transformed_dataset/Suprised/cropped_emotions.415010~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1465,dataset/transformed_dataset/Suprised/cropped_emotions.415011~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1466,dataset/transformed_dataset/Suprised/cropped_emotions.415012~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1467,dataset/transformed_dataset/Suprised/cropped_emotions.415015~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1468,dataset/transformed_dataset/Suprised/cropped_emotions.415016~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1469,dataset/transformed_dataset/Suprised/cropped_emotions.415017~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1470,dataset/transformed_dataset/Suprised/cropped_emotions.415018~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1471,dataset/transformed_dataset/Suprised/cropped_emotions.415019~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1472,dataset/transformed_dataset/Suprised/cropped_emotions.415020~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1473,dataset/transformed_dataset/Suprised/cropped_emotions.415022~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1474,dataset/transformed_dataset/Suprised/cropped_emotions.415023~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1475,dataset/transformed_dataset/Suprised/cropped_emotions.415025~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1476,dataset/transformed_dataset/Suprised/cropped_emotions.415026~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1477,dataset/transformed_dataset/Suprised/cropped_emotions.415027~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1478,dataset/transformed_dataset/Suprised/cropped_emotions.415028~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1479,dataset/transformed_dataset/Suprised/cropped_emotions.415029~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1480,dataset/transformed_dataset/Suprised/cropped_emotions.415030~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1481,dataset/transformed_dataset/Suprised/cropped_emotions.415031~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1482,dataset/transformed_dataset/Suprised/cropped_emotions.415033~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1483,dataset/transformed_dataset/Suprised/cropped_emotions.415034~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1484,dataset/transformed_dataset/Suprised/cropped_emotions.415035~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1485,dataset/transformed_dataset/Suprised/cropped_emotions.415037~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1486,dataset/transformed_dataset/Suprised/cropped_emotions.415043~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1487,dataset/transformed_dataset/Suprised/cropped_emotions.415044~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1488,dataset/transformed_dataset/Suprised/cropped_emotions.415045~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1489,dataset/transformed_dataset/Suprised/cropped_emotions.415047~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1490,dataset/transformed_dataset/Suprised/cropped_emotions.415048~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1491,dataset/transformed_dataset/Suprised/cropped_emotions.415050~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1492,dataset/transformed_dataset/Suprised/cropped_emotions.415051~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1493,dataset/transformed_dataset/Suprised/cropped_emotions.415053~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1494,dataset/transformed_dataset/Suprised/cropped_emotions.415054~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1495,dataset/transformed_dataset/Suprised/cropped_emotions.415055~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1496,dataset/transformed_dataset/Suprised/cropped_emotions.415056~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1497,dataset/transformed_dataset/Suprised/cropped_emotions.415057~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1498,dataset/transformed_dataset/Suprised/cropped_emotions.263083~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1499,dataset/transformed_dataset/Suprised/cropped_emotions.263099~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1500,dataset/transformed_dataset/Suprised/cropped_emotions.263390~12fffff.png,Surprised,https://www.kaggle.com/datasets/sujaykapadnis/emotion-recognition-dataset
1501,dataset/transformed_dataset/Focused/concentrated-person (2)_cropped.png,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1502,dataset/transformed_dataset/Focused/concentrated-person (3)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1503,dataset/transformed_dataset/Focused/concentrated-person (3)_cropped.png,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1504,dataset/transformed_dataset/Focused/concentrated-person (4)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1505,dataset/transformed_dataset/Focused/concentrated-person (5)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1506,dataset/transformed_dataset/Focused/concentrated-person (6).jpeg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1507,dataset/transformed_dataset/Focused/concentrated-person (7)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1508,dataset/transformed_dataset/Focused/concentrated-person (8)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1509,dataset/transformed_dataset/Focused/concentrated-person (9)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1510,dataset/transformed_dataset/Focused/concentrated-person (10)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1511,dataset/transformed_dataset/Focused/concentrated-person (11)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1512,dataset/transformed_dataset/Focused/concentrated-person (12)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1513,dataset/transformed_dataset/Focused/concentrated-person (13)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1514,dataset/transformed_dataset/Focused/concentrated-person (14)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1515,dataset/transformed_dataset/Focused/concentrated-person (15)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1516,dataset/transformed_dataset/Focused/concentrated-person (16)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1517,dataset/transformed_dataset/Focused/concentrated-person (17).jpeg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
1518,dataset/transformed_dataset/Focused/concentrated-person (18)_cropped.jpg,Focused,https://www.google.ca/search?q=concentrated+person+face&sca_esv=3bc652a4c53a3f84&tbm=isch&source=hp&biw=1745&bih=859&ei=t3PbZfaGEN2m5NoPobqE2Ao&iflsig=ANes7DEAAAAAZduBx30mqgky2S3g7-wUwgpigfEjiH5Y&ved=0ahUKEwi2vryT_caEAxVdE1kFHSEdAasQ4dUDCAc&uact=5&oq=concentrated+person+face&gs_lp=EgNpbWciGGNvbmNlbnRyYXRlZCBwZXJzb24gZmFjZUioNFB6WNczcAJ4AJABAJgBYaABiA2qAQIyNrgBA8gBAPgBAYoCC2d3cy13aXotaW1nmAIYoAL5C6gCAMICCBAAGIAEGLEDwgIFEAAYgATCAg4QABiABBiKBRixAxiDAcICBhAAGAUYHsICBhAAGAgYHsICBxAAGIAEGBjCAgQQABgemAMEkgcCMjQ&sclient=img
